"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3418361,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
3448636,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
3498265,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
3528221,00000023,false,Rx,0,5,25,C6,C0,00,53,00,00,00
3578266,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
3608214,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
3658228,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
3688502,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
3738795,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
3768374,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
3818363,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
3848733,00000023,false,Rx,0,5,27,DC,BD,00,3E,00,00,00
3898449,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
3928772,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
3978297,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
4008246,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
4058283,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
4088359,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
4138708,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
4168399,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
4218364,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
4248623,00000023,false,Rx,0,5,25,18,C0,00,02,00,00,00
4298419,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
4328255,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
4378300,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
4408249,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
4458733,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
4488385,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
4538829,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
4568417,00000023,false,Rx,0,5,27,D6,BD,40,04,00,00,00
4618421,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
4652712,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
4698253,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
4728369,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
4778278,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
4808401,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
4858366,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
4888521,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
4938782,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
4968840,00000023,false,Rx,0,5,25,6B,BF,00,AF,00,00,00
5018389,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
5048616,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
5098540,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
5128463,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
5178451,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
5208319,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
5258372,0000002E,false,Rx,0,5,27,FE,FF,FF,D9,00,00,00
5288472,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
5318538,00000023,false,Rx,0,5,27,D6,BD,02,42,00,00,00
5368558,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
5398416,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
5448477,0000002F,false,Rx,0,5,21,7D,BD,05,9E,00,00,00
5488314,0000002F,false,Rx,0,5,22,8A,BD,0D,88,00,00,00
5528469,0000002F,false,Rx,0,5,23,E6,C2,05,2E,00,00,00
5568298,0000002F,false,Rx,0,5,25,A0,BE,05,76,00,00,00
5608429,0000002F,false,Rx,0,5,26,4E,BD,05,C8,00,00,00
5652666,0000002F,false,Rx,0,5,28,CF,C2,05,40,00,00,00
5688501,0000002F,false,Rx,0,5,24,DA,B8,05,43,00,00,00
5728338,0000002C,false,Rx,0,5,27,EE,BD,FF,2C,00,00,00
5758453,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
5788441,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
5838686,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
5878498,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
5908366,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
5958458,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
5988446,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
6038834,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
6068581,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
6118418,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
6148590,00000023,false,Rx,0,5,25,A0,BE,00,7B,00,00,00
6198641,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
6228460,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
6278394,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
6308342,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
6358578,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
6388461,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
6438954,0000002E,false,Rx,0,5,27,FC,FF,FF,DB,00,00,00
6468573,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
6498472,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
6548717,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
6578513,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
6628501,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
6658505,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
6708628,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
6738608,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
6788557,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
6818624,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
6868643,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
6898567,00000023,false,Rx,0,5,25,A0,BE,00,7B,00,00,00
6948612,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
6978495,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
7028428,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
7058560,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
7108556,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
7139046,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
7188634,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
7218518,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
7268586,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
7298629,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
7348890,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
7378621,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
7428450,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
7458558,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
7508538,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
7538814,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
7588532,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
7618496,00000023,false,Rx,0,5,25,A0,BE,00,7B,00,00,00
7668541,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
7698528,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
7748677,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
7778601,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
7828605,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
7858671,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
7908714,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
7938902,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
7988722,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
8018684,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
8068681,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
8098541,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
8148857,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
8179004,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
8228568,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
8258556,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
8308703,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
8338875,00000023,false,Rx,0,5,25,A0,BE,00,7B,00,00,00
8388632,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
8418683,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
8468663,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
8498523,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
8548943,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
