"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3401276,00000023,false,Rx,0,5,25,3A,BF,00,E0,00,00,00
3451048,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
3481051,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
3530992,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
3561261,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
3611121,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
3641109,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
3691217,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
3721093,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
3771034,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
3801238,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
3851161,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
3881422,00000023,false,Rx,0,5,21,ED,BF,00,31,00,00,00
3931051,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
3961046,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
4011076,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
4041008,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
4091236,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
4121128,00000023,false,Rx,0,5,25,E7,BF,00,33,00,00,00
4171108,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
4201272,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
4251084,0000002F,false,Rx,0,5,28,CF,C2,05,40,00,00,00
4291033,0000002F,false,Rx,0,5,24,DA,B8,05,43,00,00,00
4330997,0000002F,false,Rx,0,5,27,EE,BD,05,27,00,00,00
4371160,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
4411588,0000002F,false,Rx,0,5,21,51,BD,05,CA,00,00,00
4451064,0000002F,false,Rx,0,5,22,8A,BD,0D,88,00,00,00
4491324,0000002F,false,Rx,0,5,23,E6,C2,05,2E,00,00,00
4531112,0000002F,false,Rx,0,5,25,E1,C2,05,31,00,00,00
4571365,0000002F,false,Rx,0,5,26,4E,BD,05,C8,00,00,00
4611113,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
4641093,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
4691154,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
4721158,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
4771146,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
4801405,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
4851201,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
4881100,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
4931232,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
4961123,00000023,false,Rx,0,5,21,E9,BE,00,36,00,00,00
5011216,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
5041235,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
5091239,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
5121115,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
5171223,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
5201466,00000023,false,Rx,0,5,25,EB,C0,00,2E,00,00,00
